date,detail,sub_detail,en_espanol,cases,new.cases,deaths,new.deaths,total state population,pct state population,"Cases per 10,000","Deaths per 10,000"
6/14/2020,Age,45-64,,3611,94,40,1,,,,
6/14/2020,Age,65+,,1443,30,129,1,,,,
6/14/2020,Facility Type,Broader Community,Comunidad más amplia,9590,209,100,2,,,,
6/14/2020,Facility Type,Corrections,Intalación correccional,2466,189,12,0,,,,
6/14/2020,Facility Type,Nursing Home,Asilo de ancianos,445,8,67,0,,,,
6/14/2020,Gender,Female,Mujeres,5400,172,NA,NA,,,,
6/14/2020,Gender,Gender Unknown,Género desconocidos,71,6,NA,NA,,,,
6/14/2020,Gender,Male,Hombres,6958,228,NA,NA,,,,
6/14/2020,Race or Ethnicity,African American,Afroamericano,3390,73,54,1,473795,15.70%,71.55,1.14
6/14/2020,Race or Ethnicity,Asian,Asiático,111,1,1,0,51303,1.70%,21.64,0.19
6/14/2020,Race or Ethnicity,Hispanic,Hispano,2648,75,10,0,232371,7.70%,113.96,0.43
6/14/2020,Race or Ethnicity,Multi-Racial,Multirracial,163,0,2,0,66392,2.20%,24.55,0.30
6/14/2020,Race or Ethnicity,Native American,Nativo Americano,36,1,0,0,30178,1.00%,11.93,0.00
6/14/2020,Race or Ethnicity,Other,No especificado o no listado,1072,41,8,0,NA,NA,,
6/14/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,688,10,9,1,12071,0.40%,569.96,7.46
6/14/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,1503,114,5,0,NA,NA,,
6/14/2020,Race or Ethnicity,White,Blanco,5701,166,102,0,2387083,79.10%,23.88,0.43
6/13/2020,Age,0-17,,1285,-8,0,0,,,,
6/13/2020,Age,18-24,,1327,73,0,0,,,,
6/13/2020,Age,25-44,,4553,251,10,-1,,,,
6/13/2020,Age,45-64,,3517,190,39,1,,,,
6/13/2020,Age,65+,,1413,42,128,1,,,,
6/13/2020,Facility Type,Broader Community,Comunidad más amplia,9381,534,98,1,,,,
6/13/2020,Facility Type,Corrections,Intalación correccional,2277,4,12,0,,,,
6/13/2020,Facility Type,Nursing Home,Asilo de ancianos,437,10,67,0,,,,
6/13/2020,Gender,Female,Mujeres,5300,204,NA,NA,,,,
6/13/2020,Gender,Gender Unknown,Género desconocidos,65,14,NA,NA,,,,
6/13/2020,Gender,Male,Hombres,6730,330,NA,NA,,,,
6/13/2020,Race or Ethnicity,African American,Afroamericano,3317,144,53,0,473795,15.70%,70.01,1.12
6/13/2020,Race or Ethnicity,Asian,Asiático,110,5,1,0,51303,1.70%,21.44,0.19
6/13/2020,Race or Ethnicity,Hispanic,Hispano,2573,121,10,-1,232371,7.70%,110.73,0.43
6/13/2020,Race or Ethnicity,Multi-Racial,Multirracial,163,2,2,0,66392,2.20%,24.55,0.30
6/13/2020,Race or Ethnicity,Native American,Nativo Americano,35,1,0,0,30178,1.00%,11.60,0.00
6/13/2020,Race or Ethnicity,Other,No especificado o no listado,1031,968,8,0,NA,NA,,
6/13/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,678,29,8,1,12071,0.40%,561.68,6.63
6/13/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,1389,93,5,-2,NA,NA,,
6/13/2020,Race or Ethnicity,White,Blanco,5535,213,102,2,2387083,79.10%,23.19,0.43
6/12/2020,Age,0-17,,1293,192,0,0,,,,
6/12/2020,Age,18-24,,1254,83,0,0,,,,
6/12/2020,Age,25-44,,4302,246,11,2,,,,
6/12/2020,Age,45-64,,3327,165,38,1,,,,
6/12/2020,Age,65+,,1371,45,127,2,,,,
6/12/2020,Facility Type,Broader Community,Comunidad más amplia,8847,517,97,5,,,,
6/12/2020,Facility Type,Corrections,Intalación correccional,2273,207,12,0,,,,
6/12/2020,Facility Type,Nursing Home,Asilo de ancianos,427,7,67,0,,,,
6/12/2020,Gender,Female,Mujeres,5096,268,NA,NA,,,,
6/12/2020,Gender,Gender Unknown,Género desconocidos,51,11,NA,NA,,,,
6/12/2020,Gender,Male,Hombres,6400,452,NA,NA,,,,
6/12/2020,Race or Ethnicity,African American,Afroamericano,3173,189,53,1,473795,15.70%,66.97,1.12
6/12/2020,Race or Ethnicity,Asian,Asiático,105,11,1,0,51303,1.70%,20.47,0.19
6/12/2020,Race or Ethnicity,Hispanic,Hispano,2452,141,11,1,232371,7.70%,105.52,0.47
6/12/2020,Race or Ethnicity,Multi-Racial,Multirracial,161,11,2,0,66392,2.20%,24.25,0.30
6/12/2020,Race or Ethnicity,Native American,Nativo Americano,34,1,0,0,30178,1.00%,11.27,0.00
6/12/2020,Race or Ethnicity,Other,No especificado o no listado,968,11,8,0,NA,NA,,
6/12/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,649,48,7,1,12071,0.40%,537.65,5.80
6/12/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,1296,279,7,2,NA,NA,,
6/12/2020,Race or Ethnicity,White,Blanco,5322,192,100,1,2387083,79.10%,22.29,0.42
6/11/2020,Age,0-17,,1101,91,0,0,,,,
6/11/2020,Age,18-24,,1171,66,0,0,,,,
6/11/2020,Age,25-44,,4056,132,9,1,,,,
6/11/2020,Age,45-64,,3162,121,37,1,,,,
6/11/2020,Age,65+,,1326,38,125,4,,,,
6/11/2020,Facility Type,Broader Community,Comunidad más amplia,8330,440,92,5,,,,
6/11/2020,Facility Type,Corrections,Intalación correccional,2066,4,12,0,,,,
6/11/2020,Facility Type,Nursing Home,Asilo de ancianos,420,4,67,1,,,,
6/11/2020,Gender,Female,Mujeres,4828,242,NA,NA,,,,
6/11/2020,Gender,Gender Unknown,Género desconocidos,40,-3,NA,NA,,,,
6/11/2020,Gender,Male,Hombres,5948,209,NA,NA,,,,
6/11/2020,Race or Ethnicity,African American,Afroamericano,2984,60,52,1,473795,15.70%,62.98,1.10
6/11/2020,Race or Ethnicity,Asian,Asiático,94,1,1,0,51303,1.70%,18.32,0.19
6/11/2020,Race or Ethnicity,Hispanic,Hispano,2311,108,10,2,232371,7.70%,99.45,0.43
6/11/2020,Race or Ethnicity,Multi-Racial,Multirracial,150,5,2,0,66392,2.20%,22.59,0.30
6/11/2020,Race or Ethnicity,Native American,Nativo Americano,33,0,0,0,30178,1.00%,10.94,0.00
6/11/2020,Race or Ethnicity,Other,No especificado o no listado,957,36,8,0,NA,NA,,
6/11/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,601,40,6,0,12071,0.40%,497.89,4.97
6/11/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,1017,150,5,2,NA,NA,,
6/11/2020,Race or Ethnicity,White,Blanco,5130,157,99,3,2387083,79.10%,21.49,0.41
6/10/2020,Age,0-17,,1010,35,0,0,,,,
6/10/2020,Age,18-24,,1105,31,0,0,,,,
6/10/2020,Age,25-44,,3924,113,8,0,,,,
6/10/2020,Age,45-64,,3041,83,36,0,,,,
6/10/2020,Age,65+,,1288,26,121,4,,,,
6/10/2020,Facility Type,Broader Community,Comunidad más amplia,7890,261,87,4,,,,
6/10/2020,Facility Type,Corrections,Intalación correccional,2062,23,12,0,,,,
6/10/2020,Facility Type,Nursing Home,Asilo de ancianos,416,4,66,0,,,,
6/10/2020,Gender,Female,Mujeres,4586,138,NA,NA,,,,
6/10/2020,Gender,Gender Unknown,Género desconocidos,43,9,NA,NA,,,,
6/10/2020,Gender,Male,Hombres,5739,141,NA,NA,,,,
6/10/2020,Race or Ethnicity,African American,Afroamericano,2920,76,51,1,473795,15.70%,61.63,1.08
6/10/2020,Race or Ethnicity,Asian,Asiático,93,2,1,0,51303,1.70%,18.13,0.19
6/10/2020,Race or Ethnicity,Hispanic,Hispano,2203,146,8,0,232371,7.70%,94.81,0.34
6/10/2020,Race or Ethnicity,Multi-Racial,Multirracial,145,1,2,0,66392,2.20%,21.84,0.30
6/10/2020,Race or Ethnicity,Native American,Nativo Americano,33,1,0,0,30178,1.00%,10.94,0.00
6/10/2020,Race or Ethnicity,Other,No especificado o no listado,921,24,8,0,NA,NA,,
6/10/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,561,40,6,1,12071,0.40%,464.75,4.97
6/10/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,867,-62,3,0,NA,NA,,
6/10/2020,Race or Ethnicity,White,Blanco,4973,207,96,2,2387083,79.10%,20.83,0.40
6/9/2020,Age,0-17,,975,51,0,0,,,,
6/9/2020,Age,18-24,,1074,36,0,0,,,,
6/9/2020,Age,25-44,,3811,132,8,0,,,,
6/9/2020,Age,45-64,,2958,88,36,1,,,,
6/9/2020,Age,65+,,1262,33,117,5,,,,
6/9/2020,Facility Type,Broader Community,Comunidad más amplia,7629,300,83,4,,,,
6/9/2020,Facility Type,Corrections,Intalación correccional,2039,34,12,0,,,,
6/9/2020,Facility Type,Nursing Home,Asilo de ancianos,412,6,66,2,,,,
6/9/2020,Gender,Female,Mujeres,4448,142,NA,NA,,,,
6/9/2020,Gender,Gender Unknown,Género desconocidos,34,4,NA,NA,,,,
6/9/2020,Gender,Male,Hombres,5598,194,NA,NA,,,,
6/9/2020,Race or Ethnicity,African American,Afroamericano,2844,67,50,2,473795,15.70%,60.03,1.06
6/9/2020,Race or Ethnicity,Asian,Asiático,91,1,1,0,51303,1.70%,17.74,0.19
6/9/2020,Race or Ethnicity,Hispanic,Hispano,2057,143,8,1,232371,7.70%,88.52,0.34
6/9/2020,Race or Ethnicity,Multi-Racial,Multirracial,144,3,2,0,66392,2.20%,21.69,0.30
6/9/2020,Race or Ethnicity,Native American,Nativo Americano,32,0,0,0,30178,1.00%,10.60,0.00
6/9/2020,Race or Ethnicity,Other,No especificado o no listado,897,44,8,0,NA,NA,,
6/9/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,521,29,5,0,12071,0.40%,431.61,4.14
6/9/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,929,27,3,0,NA,NA,,
6/9/2020,Race or Ethnicity,White,Blanco,4766,172,94,4,2387083,79.10%,19.97,0.39
6/8/2020,Age,0-17,,924,56,0,0,,,,
6/8/2020,Age,18-24,,1038,41,0,0,,,,
6/8/2020,Age,25-44,,3679,113,8,0,,,,
6/8/2020,Age,45-64,,2870,81,35,1,,,,
6/8/2020,Age,65+,,1229,23,112,0,,,,
6/8/2020,Facility Type,Broader Community,Comunidad más amplia,7329,238,79,1,,,,
6/8/2020,Facility Type,Corrections,Intalación correccional,2005,49,12,0,,,,
6/8/2020,Facility Type,Nursing Home,Asilo de ancianos,406,27,64,0,,,,
6/8/2020,Gender,Female,Mujeres,4306,158,NA,NA,,,,
6/8/2020,Gender,Gender Unknown,Género desconocidos,30,3,NA,NA,,,,
6/8/2020,Gender,Male,Hombres,5404,152,NA,NA,,,,
6/8/2020,Race or Ethnicity,African American,Afroamericano,2777,52,48,0,473795,15.70%,58.61,1.01
6/8/2020,Race or Ethnicity,Asian,Asiático,90,3,1,0,51303,1.70%,17.54,0.19
6/8/2020,Race or Ethnicity,Hispanic,Hispano,1941,110,7,0,232371,7.70%,83.53,0.30
6/8/2020,Race or Ethnicity,Multi-Racial,Multirracial,141,1,2,0,66392,2.20%,21.24,0.30
6/8/2020,Race or Ethnicity,Native American,Nativo Americano,32,2,0,0,30178,1.00%,10.60,0.00
6/8/2020,Race or Ethnicity,Other,No especificado o no listado,853,44,8,0,NA,NA,,
6/8/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,492,42,5,0,12071,0.40%,407.59,4.14
6/8/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,902,46,3,0,NA,NA,,
6/8/2020,Race or Ethnicity,White,Blanco,4594,125,90,1,2387083,79.10%,19.25,0.38
6/7/2020,Age,0-17,,868,67,0,0,,,,
6/7/2020,Age,18-24,,997,54,0,0,,,,
6/7/2020,Age,25-44,,3566,107,8,0,,,,
6/7/2020,Age,45-64,,2789,73,34,0,,,,
6/7/2020,Age,65+,,1206,24,112,0,,,,
6/7/2020,Facility Type,Broader Community,Comunidad más amplia,7091,317,78,0,,,,
6/7/2020,Facility Type,Corrections,Intalación correccional,1956,6,12,0,,,,
6/7/2020,Facility Type,Nursing Home,Asilo de ancianos,379,2,64,0,,,,
6/7/2020,Gender,Female,Mujeres,4148,158,NA,NA,,,,
6/7/2020,Gender,Gender Unknown,Género desconocidos,27,2,NA,NA,,,,
6/7/2020,Gender,Male,Hombres,5251,165,NA,NA,,,,
6/7/2020,Race or Ethnicity,African American,Afroamericano,2725,33,48,1,473795,15.70%,57.51,1.01
6/7/2020,Race or Ethnicity,Asian,Asiático,87,1,1,0,51303,1.70%,16.96,0.19
6/7/2020,Race or Ethnicity,Hispanic,Hispano,1831,114,7,0,232371,7.70%,78.80,0.30
6/7/2020,Race or Ethnicity,Multi-Racial,Multirracial,140,1,2,0,66392,2.20%,21.09,0.30
6/7/2020,Race or Ethnicity,Native American,Nativo Americano,30,1,0,0,30178,1.00%,9.94,0.00
6/7/2020,Race or Ethnicity,Other,No especificado o no listado,809,34,8,0,NA,NA,,
6/7/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,450,27,5,0,12071,0.40%,372.79,4.14
6/7/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,856,115,3,-1,NA,NA,,
6/7/2020,Race or Ethnicity,White,Blanco,4469,118,89,0,2387083,79.10%,18.72,0.37
6/6/2020,Age,0-17,,801,72,0,0,,,,
6/6/2020,Age,18-24,,943,38,0,0,,,,
6/6/2020,Age,25-44,,3459,141,8,1,,,,
6/6/2020,Age,45-64,,2716,150,34,0,,,,
6/6/2020,Age,65+,,1182,49,112,1,,,,
6/6/2020,Facility Type,Broader Community,Comunidad más amplia,6774,393,78,1,,,,
6/6/2020,Facility Type,Corrections,Intalación correccional,1950,50,12,0,,,,
6/6/2020,Facility Type,Nursing Home,Asilo de ancianos,377,7,64,1,,,,
6/6/2020,Gender,Female,Mujeres,3990,232,NA,NA,,,,
6/6/2020,Gender,Gender Unknown,Género desconocidos,25,4,NA,NA,,,,
6/6/2020,Gender,Male,Hombres,5086,214,NA,NA,,,,
6/6/2020,Race or Ethnicity,African American,Afroamericano,2692,125,47,0,473795,15.70%,56.82,0.99
6/6/2020,Race or Ethnicity,Asian,Asiático,86,5,1,0,51303,1.70%,16.76,0.19
6/6/2020,Race or Ethnicity,Hispanic,Hispano,1717,95,7,0,232371,7.70%,73.89,0.30
6/6/2020,Race or Ethnicity,Multi-Racial,Multirracial,139,0,2,0,66392,2.20%,20.94,0.30
6/6/2020,Race or Ethnicity,Native American,Nativo Americano,29,1,0,0,30178,1.00%,9.61,0.00
6/6/2020,Race or Ethnicity,Other,No especificado o no listado,779,39,8,0,NA,NA,,
6/6/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,423,28,5,0,12071,0.40%,350.43,4.14
6/6/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,741,97,4,2,NA,NA,,
6/6/2020,Race or Ethnicity,White,Blanco,4351,185,89,0,2387083,79.10%,18.23,0.37
6/5/2020,Age,0-17,,729,34,0,0,,,,
6/5/2020,Age,18-24,,905,42,0,0,,,,
6/5/2020,Age,25-44,,3318,79,7,0,,,,
6/5/2020,Age,45-64,,2566,53,34,0,,,,
6/5/2020,Age,65+,,1133,18,111,1,,,,
6/5/2020,Facility Type,Broader Community,Comunidad más amplia,6381,221,77,0,,,,
6/5/2020,Facility Type,Corrections,Intalación correccional,1900,3,12,1,,,,
6/5/2020,Facility Type,Nursing Home,Asilo de ancianos,370,2,63,0,,,,
6/5/2020,Gender,Female,Mujeres,3758,104,NA,NA,,,,
6/5/2020,Gender,Gender Unknown,Género desconocidos,21,-2,NA,NA,,,,
6/5/2020,Gender,Male,Hombres,4872,124,NA,NA,,,,
6/5/2020,Race or Ethnicity,African American,Afroamericano,2567,4,47,0,473795,15.70%,54.18,0.99
6/5/2020,Race or Ethnicity,Asian,Asiático,81,0,1,0,51303,1.70%,15.79,0.19
6/5/2020,Race or Ethnicity,Hispanic,Hispano,1622,107,7,0,232371,7.70%,69.80,0.30
6/5/2020,Race or Ethnicity,Multi-Racial,Multirracial,139,3,2,0,66392,2.20%,20.94,0.30
6/5/2020,Race or Ethnicity,Native American,Nativo Americano,28,0,0,0,30178,1.00%,9.28,0.00
6/5/2020,Race or Ethnicity,Other,No especificado o no listado,740,23,8,0,NA,NA,,
6/5/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,395,22,5,0,12071,0.40%,327.23,4.14
6/5/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,644,-23,2,0,NA,NA,,
6/5/2020,Race or Ethnicity,White,Blanco,4166,169,89,1,2387083,79.10%,17.45,0.37
6/4/2020,Age,0-17,,695,56,0,-1,,,,
6/4/2020,Age,18-24,,863,40,0,0,,,,
6/4/2020,Age,25-44,,3239,139,7,1,,,,
6/4/2020,Age,45-64,,2513,95,34,2,,,,
6/4/2020,Age,65+,,1115,28,110,7,,,,
6/4/2020,Facility Type,Broader Community,Comunidad más amplia,6160,352,77,3,,,,
6/4/2020,Facility Type,Corrections,Intalación correccional,1897,2,11,0,,,,
6/4/2020,Facility Type,Nursing Home,Asilo de ancianos,368,4,63,6,,,,
6/4/2020,Gender,Female,Mujeres,3654,204,NA,NA,,,,
6/4/2020,Gender,Gender Unknown,Género desconocidos,23,-12,NA,NA,,,,
6/4/2020,Gender,Male,Hombres,4748,226,NA,NA,,,,
6/4/2020,Race or Ethnicity,African American,Afroamericano,2563,48,47,1,473795,15.70%,54.10,0.99
6/4/2020,Race or Ethnicity,Asian,Asiático,80,0,1,0,51303,1.70%,15.59,0.19
6/4/2020,Race or Ethnicity,Hispanic,Hispano,1515,159,7,1,232371,7.70%,65.20,0.30
6/4/2020,Race or Ethnicity,Multi-Racial,Multirracial,136,5,2,1,66392,2.20%,20.48,0.30
6/4/2020,Race or Ethnicity,Native American,Nativo Americano,28,1,0,0,30178,1.00%,9.28,0.00
6/4/2020,Race or Ethnicity,Other,No especificado o no listado,717,62,8,0,NA,NA,,
6/4/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,373,27,5,2,12071,0.40%,309.01,4.14
6/4/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,667,39,2,-2,NA,NA,,
6/4/2020,Race or Ethnicity,White,Blanco,3997,181,88,8,2387083,79.10%,16.74,0.37
6/3/2020,Age,0-17,,639,66,1,1,,,,
6/3/2020,Age,18-24,,823,23,0,0,,,,
6/3/2020,Age,25-44,,3100,83,6,1,,,,
6/3/2020,Age,45-64,,2418,52,32,2,,,,
6/3/2020,Age,65+,,1087,25,103,2,,,,
6/3/2020,Facility Type,Broader Community,Comunidad más amplia,5808,237,74,4,,,,
6/3/2020,Facility Type,Corrections,Intalación correccional,1895,4,11,0,,,,
6/3/2020,Facility Type,Nursing Home,Asilo de ancianos,364,8,57,2,,,,
6/3/2020,Gender,Female,Mujeres,3450,150,NA,NA,,,,
6/3/2020,Gender,Gender Unknown,Género desconocidos,35,-28,NA,NA,,,,
6/3/2020,Gender,Male,Hombres,4482,127,NA,NA,,,,
6/3/2020,Race or Ethnicity,African American,Afroamericano,2515,40,46,0,473795,15.70%,53.08,0.97
6/3/2020,Race or Ethnicity,Asian,Asiático,80,2,1,0,51303,1.70%,15.59,0.19
6/3/2020,Race or Ethnicity,Hispanic,Hispano,1356,111,6,1,232371,7.70%,58.35,0.26
6/3/2020,Race or Ethnicity,Multi-Racial,Multirracial,131,-3,1,0,66392,2.20%,19.73,0.15
6/3/2020,Race or Ethnicity,Native American,Nativo Americano,27,0,0,0,30178,1.00%,8.95,0.00
6/3/2020,Race or Ethnicity,Other,No especificado o no listado,655,54,8,1,NA,NA,,
6/3/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,346,27,3,0,12071,0.40%,286.64,2.49
6/3/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,628,27,4,2,NA,NA,,
6/3/2020,Race or Ethnicity,White,Blanco,3816,101,80,3,2387083,79.10%,15.99,0.34
6/2/2020,Age,0-17,,573,48,0,0,,,,
6/2/2020,Age,18-24,,800,48,0,0,,,,
6/2/2020,Age,25-44,,3017,143,5,0,,,,
6/2/2020,Age,45-64,,2366,87,30,0,,,,
6/2/2020,Age,65+,,1062,49,101,3,,,,
6/2/2020,Facility Type,Broader Community,Comunidad más amplia,5571,370,70,3,,,,
6/2/2020,Facility Type,Corrections,Intalación correccional,1891,1,11,0,,,,
6/2/2020,Facility Type,Nursing Home,Asilo de ancianos,356,4,55,0,,,,
6/2/2020,Gender,Female,Mujeres,3300,230,NA,NA,,,,
6/2/2020,Gender,Gender Unknown,Género desconocidos,63,-18,NA,NA,,,,
6/2/2020,Gender,Male,Hombres,4455,163,NA,NA,,,,
6/2/2020,Race or Ethnicity,African American,Afroamericano,2475,69,46,0,473795,15.70%,52.24,0.97
6/2/2020,Race or Ethnicity,Asian,Asiático,78,3,1,0,51303,1.70%,15.20,0.19
6/2/2020,Race or Ethnicity,Hispanic,Hispano,1245,141,5,0,232371,7.70%,53.58,0.22
6/2/2020,Race or Ethnicity,Multi-Racial,Multirracial,133,-4,1,0,66392,2.20%,20.03,0.15
6/2/2020,Race or Ethnicity,Native American,Nativo Americano,27,1,0,0,30178,1.00%,8.95,0.00
6/2/2020,Race or Ethnicity,Other,No especificado o no listado,601,35,7,0,NA,NA,,
6/2/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,319,18,3,0,12071,0.40%,264.27,2.49
6/2/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,601,88,2,2,NA,NA,,
6/2/2020,Race or Ethnicity,White,Blanco,3715,159,77,0,2387083,79.10%,15.56,0.32
6/1/2020,Age,0-17,,525,30,0,0,,,,
6/1/2020,Age,18-24,,752,23,0,0,,,,
6/1/2020,Age,25-44,,2874,60,5,0,,,,
6/1/2020,Age,45-64,,2279,49,30,0,,,,
6/1/2020,Age,65+,,1013,28,98,0,,,,
6/1/2020,Facility Type,Broader Community,Comunidad más amplia,5201,179,67,0,,,,
6/1/2020,Facility Type,Corrections,Intalación correccional,1890,3,11,0,,,,
6/1/2020,Facility Type,Nursing Home,Asilo de ancianos,352,8,55,0,,,,
6/1/2020,Gender,Female,Mujeres,3070,67,NA,NA,,,,
6/1/2020,Gender,Gender Unknown,Género desconocidos,81,60,NA,NA,,,,
6/1/2020,Gender,Male,Hombres,4292,67,NA,NA,,,,
6/1/2020,Race or Ethnicity,African American,Afroamericano,2406,34,46,0,473795,15.70%,50.78,0.97
6/1/2020,Race or Ethnicity,Asian,Asiático,75,1,1,0,51303,1.70%,14.62,0.19
6/1/2020,Race or Ethnicity,Hispanic,Hispano,1104,73,5,0,232371,7.70%,47.51,0.22
6/1/2020,Race or Ethnicity,Multi-Racial,Multirracial,137,-1,1,0,66392,2.20%,20.64,0.15
6/1/2020,Race or Ethnicity,Native American,Nativo Americano,26,0,0,0,30178,1.00%,8.62,0.00
6/1/2020,Race or Ethnicity,Other,No especificado o no listado,566,28,7,0,NA,NA,,
6/1/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,301,6,3,0,12071,0.40%,249.36,2.49
6/1/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,513,28,0,0,NA,NA,,
6/1/2020,Race or Ethnicity,White,Blanco,3556,93,76,0,2387083,79.10%,14.90,0.32
5/31/2020,Age,0-17,,495,34,0,0,,,,
5/31/2020,Age,18-24,,729,40,0,0,,,,
5/31/2020,Age,25-44,,2814,77,5,0,,,,
5/31/2020,Age,45-64,,2230,69,30,0,,,,
5/31/2020,Age,65+,,985,20,98,0,,,,
5/31/2020,Facility Type,Broader Community,Comunidad más amplia,5022,237,67,0,,,,
5/31/2020,Facility Type,Corrections,Intalación correccional,1887,2,11,0,,,,
5/31/2020,Facility Type,Nursing Home,Asilo de ancianos,344,1,55,0,,,,
5/31/2020,Gender,Female,Mujeres,3003,126,NA,NA,,,,
5/31/2020,Gender,Gender Unknown,Género desconocidos,21,4,NA,NA,,,,
5/31/2020,Gender,Male,Hombres,4225,110,NA,NA,,,,
5/31/2020,Race or Ethnicity,African American,Afroamericano,2372,32,46,0,473795,15.70%,50.06,0.97
5/31/2020,Race or Ethnicity,Asian,Asiático,74,1,1,0,51303,1.70%,14.42,0.19
5/31/2020,Race or Ethnicity,Hispanic,Hispano,1031,110,5,0,232371,7.70%,44.37,0.22
5/31/2020,Race or Ethnicity,Multi-Racial,Multirracial,138,1,1,0,66392,2.20%,20.79,0.15
5/31/2020,Race or Ethnicity,Native American,Nativo Americano,26,1,0,0,30178,1.00%,8.62,0.00
5/31/2020,Race or Ethnicity,Other,No especificado o no listado,538,22,7,0,NA,NA,,
5/31/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,295,39,3,0,12071,0.40%,244.39,2.49
5/31/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,485,51,0,0,NA,NA,,
5/31/2020,Race or Ethnicity,White,Blanco,3463,94,76,0,2387083,79.10%,14.51,0.32
5/30/2020,Age,0-17,,461,66,0,0,,,,
5/30/2020,Age,18-24,,689,75,0,0,,,,
5/30/2020,Age,25-44,,2737,183,5,1,,,,
5/30/2020,Age,45-64,,2161,106,30,1,,,,
5/30/2020,Age,65+,,965,45,98,6,,,,
5/30/2020,Facility Type,Broader Community,Comunidad más amplia,4785,457,67,4,,,,
5/30/2020,Facility Type,Corrections,Intalación correccional,1885,7,11,1,,,,
5/30/2020,Facility Type,Nursing Home,Asilo de ancianos,343,11,55,3,,,,
5/30/2020,Gender,Female,Mujeres,2877,262,NA,NA,,,,
5/30/2020,Gender,Gender Unknown,Género desconocidos,21,4,NA,NA,,,,
5/30/2020,Gender,Male,Hombres,4115,209,NA,NA,,,,
5/30/2020,Race or Ethnicity,African American,Afroamericano,2340,104,46,1,473795,15.70%,49.39,0.97
5/30/2020,Race or Ethnicity,Asian,Asiático,73,6,1,0,51303,1.70%,14.23,0.19
5/30/2020,Race or Ethnicity,Hispanic,Hispano,921,204,5,1,232371,7.70%,39.63,0.22
5/30/2020,Race or Ethnicity,Multi-Racial,Multirracial,137,-1,1,1,66392,2.20%,20.64,0.15
5/30/2020,Race or Ethnicity,Native American,Nativo Americano,25,3,0,0,30178,1.00%,8.28,0.00
5/30/2020,Race or Ethnicity,Other,No especificado o no listado,516,57,7,1,NA,NA,,
5/30/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,256,44,3,0,12071,0.40%,212.08,2.49
5/30/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,434,11,0,0,NA,NA,,
5/30/2020,Race or Ethnicity,White,Blanco,3369,250,76,7,2387083,79.10%,14.11,0.32
5/28/2020,Age,0-17,,395,NA,0,NA,,,,
5/28/2020,Age,18-24,,614,NA,0,NA,,,,
5/28/2020,Age,25-44,,2554,NA,4,NA,,,,
5/28/2020,Age,45-64,,2055,NA,29,NA,,,,
5/28/2020,Age,65+,,920,NA,92,NA,,,,
5/28/2020,Facility Type,Broader Community,Comunidad más amplia,4328,NA,63,NA,,,,
5/28/2020,Facility Type,Corrections,Intalación correccional,1878,NA,10,NA,,,,
